ID_Petani,Desa,Kelompok_Tani,Komoditas,Urea_MT1,NPK_MT1,Organik_MT1,Urea_MT2,NPK_MT2,Organik_MT2,Urea_MT3,NPK_MT3,Organik_MT3,Luas_Tanah_m2
P1781,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1782,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1783,PATANE II,SAURDOT,JAGUNG,0,0,0,250,350,0,125,175,0,10000
P1784,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1785,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1786,PATANE II,SAURDOT,JAGUNG,0,0,0,188,263,0,0,0,0,7500
P1787,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1788,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1789,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1790,PATANE II,SAURDOT,JAGUNG,0,0,0,500,700,0,250,350,0,20000
P1791,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1792,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1793,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1794,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1795,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1796,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1797,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1798,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1799,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1800,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1801,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1802,PATANE II,SAURDOT,JAGUNG,0,0,0,250,350,0,0,0,0,10000
P1803,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1804,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1805,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1806,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1807,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1808,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1809,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1810,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1811,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1812,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1813,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1814,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,10000
P1815,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1816,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1817,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1818,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1819,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1820,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1821,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1822,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1823,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1824,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1825,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1826,PATANE II,SAURDOT,PADI,250,300,1000,250,300,1000,0,0,0,20000
P1827,PATANE II,SAURDOT,PADI,125,150,500,0,0,0,0,0,0,5000
P1828,PATANE II,SAURDOT,PADI,62,75,250,0,0,0,0,0,0,2500
P1829,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1830,PATANE II,SAURDOT,PADI,125,150,500,0,0,0,0,0,0,5000
P1831,PATANE II,SAURDOT,PADI,125,150,500,0,0,0,0,0,0,5000
P1832,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1833,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1834,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1835,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1836,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1837,PATANE II,SAURDOT,PADI,125,150,500,0,0,0,0,0,0,5000
P1838,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1839,PATANE II,SAURDOT,PADI,125,150,500,0,0,0,0,0,0,5000
P1840,PATANE II,SAURDOT,PADI,125,150,500,0,0,0,0,0,0,5000
P1841,PATANE II,SAURDOT,PADI,125,150,500,0,0,0,0,0,0,5000
P1842,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1843,PATANE II,SAURDOT,PADI,125,150,500,0,0,0,0,0,0,5000
P1844,PATANE II,SAURDOT,PADI,125,150,500,0,0,0,0,0,0,5000
P1845,PATANE II,SAURDOT,PADI,125,150,500,0,0,0,0,0,0,5000
P1846,PATANE II,SAURDOT,PADI,375,450,1500,0,0,0,0,0,0,15000
P1847,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1848,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1849,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1850,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1851,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1852,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1853,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1854,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1855,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1856,PATANE II,SAURDOT,PADI,125,150,500,0,0,0,0,0,0,5000
P1857,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1858,PATANE II,SAURDOT,PADI,125,150,500,0,0,0,0,0,0,5000
P1859,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1860,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1861,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1862,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1863,PATANE II,SAURDOT,PADI,125,150,500,0,0,0,0,0,0,5000
P1864,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1865,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1866,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1867,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1868,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1869,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1870,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1871,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1872,PATANE II,SAURDOT,PADI,125,150,500,0,0,0,0,0,0,5000
P1873,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1874,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1875,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1876,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1877,PATANE II,SAURDOT,PADI,250,300,1000,0,0,0,0,0,0,10000
P1878,PATANE II,SAURDOT,BAWANG MERAH,0,131,0,0,131,0,0,0,0,5000
P1879,PATANE II,SAURDOT,BAWANG MERAH,0,131,0,0,131,0,0,0,0,5000
P1880,PATANE II,SAURDOT,BAWANG MERAH,0,131,0,0,131,0,0,0,0,5000
P1881,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1882,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1883,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1884,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1885,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1886,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1887,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1888,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1889,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1890,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1891,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1892,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1893,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,250,350,0,20000
P1894,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,250,350,0,20000
P1895,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1896,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1897,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1898,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1899,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1900,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1901,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1902,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1903,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1904,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1905,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1906,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1907,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1908,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1909,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P1910,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1911,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1912,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1913,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1914,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1915,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1916,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1917,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1918,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1919,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1920,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1921,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1922,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1923,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1924,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1925,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1926,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1927,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1928,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1929,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1930,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1931,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1932,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1933,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1934,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1935,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1936,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1937,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1938,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1939,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1940,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1941,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1942,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1943,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1944,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1945,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1946,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1947,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1948,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1949,PATANE I,SATAHI DESA PATANE I,PADI,62,75,250,0,0,0,0,0,0,2500
P1950,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1951,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000
P1952,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000
P1953,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1954,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1955,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1956,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1957,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1958,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,0,0,0,125,175,0,15000
P1959,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1960,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1961,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1962,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1963,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1964,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1965,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P1966,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P1967,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500
P1968,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500
P1969,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500
P1970,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500
P1971,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500
P1972,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500
P1973,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500
P1974,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500
P1975,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500
P1976,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500
P1977,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500
P1978,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,200,0,5000
P1979,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,200,0,5000
P1980,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,200,0,5000
P1981,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500
P1982,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500
P1983,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000
P1984,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000
P1985,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000
P1986,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000
P1987,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000
P1988,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000
P1989,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,5,0,154,2500
P1990,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000
P1991,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000
P1992,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000
P1993,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,215,0,2500
P1994,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000
P1995,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,215,0,2500
P1996,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000
P1997,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000
P1998,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000
P1999,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000
P2000,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000
P2001,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,215,0,2500
P2002,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2003,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2004,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P2005,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P2006,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2007,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2008,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P2009,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P2010,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2011,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2012,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2013,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2014,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2015,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2016,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2017,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P2018,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2019,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P2020,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2021,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2022,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P2023,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P2024,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2025,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2026,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2027,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2028,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2029,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2030,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2031,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2032,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2033,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2034,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P2035,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2036,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2037,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P2038,LUMBAN GURNING,SAHAT GABE,PADI,125,150,500,0,0,0,0,0,0,5000
P2039,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2040,LUMBAN GURNING,SAHAT GABE,PADI,125,150,500,0,0,0,0,0,0,5000
P2041,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2042,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2043,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2044,LUMBAN GURNING,SAHAT GABE,PADI,125,150,500,0,0,0,0,0,0,5000
P2045,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2046,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2047,LUMBAN GURNING,SAHAT GABE,PADI,125,150,500,0,0,0,0,0,0,5000
P2048,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2049,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2050,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2051,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2052,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2053,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2054,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2055,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2056,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2057,LUMBAN GURNING,SAHAT GABE,PADI,125,150,500,0,0,0,0,0,0,5000
P2058,LUMBAN GURNING,SAHAT GABE,PADI,125,150,500,0,0,0,0,0,0,5000
P2059,LUMBAN GURNING,SAHAT GABE,PADI,125,150,500,0,0,0,0,0,0,5000
P2060,LUMBAN GURNING,SAHAT GABE,PADI,125,150,500,0,0,0,0,0,0,5000
P2061,LUMBAN GURNING,SAHAT GABE,PADI,125,150,500,0,0,0,0,0,0,5000
P2062,LUMBAN GURNING,SAHAT GABE,PADI,125,150,500,0,0,0,0,0,0,5000
P2063,LUMBAN GURNING,SAHAT GABE,PADI,125,150,500,0,0,0,0,0,0,5000
P2064,LUMBAN GURNING,SAHAT GABE,PADI,125,150,500,0,0,0,0,0,0,5000
P2065,LUMBAN GURNING,SAHAT GABE,PADI,125,150,500,0,0,0,0,0,0,5000
P2066,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2067,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
P2068,LUMBAN GURNING,SAHAT GABE,PADI,250,300,1000,0,0,0,0,0,0,10000
