ID_Petani,Desa,Kelompok_Tani,Komoditas,Urea_MT1,NPK_MT1,Organik_MT1,Urea_MT2,NPK_MT2,Organik_MT2,Urea_MT3,NPK_MT3,Organik_MT3,Luas_Tanah_m2,Total_Urea,Total_NPK,Total_Organik,Total_Pupuk,Luas_Tanah_ha,Status_Urea,Status_NPK,Status_Organik,Jatah_Urea_Min,Jatah_Urea_Max,Jatah_NPK_Min,Jatah_NPK_Max,Jatah_Organik_Min,Jatah_Organik_Max,Final_Status,Urea_per_ha,NPK_per_ha,Organik_per_ha,Total_per_ha,Total_MT1,Total_MT2,Total_MT3,Urea_Label,Urea_Median,Urea_Lower_Bound,Urea_Upper_Bound,NPK_Label,NPK_Median,NPK_Lower_Bound,NPK_Upper_Bound,Organik_Label,Organik_Median,Organik_Lower_Bound,Organik_Upper_Bound,Overall_Status
P1932,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1933,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1934,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1935,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1936,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1937,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1938,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1939,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1940,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1941,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1942,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1943,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1944,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1945,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1946,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1947,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1948,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1949,PATANE I,SATAHI DESA PATANE I,PADI,62,75,250,0,0,0,0,0,0,2500,62,75,250,387,0.25,Normal,Normal,Normal,0.0,62.5,0.0,75.0,0.0,250.0,Normal,248.0,300.0,1000.0,1548.0,387,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse
P1950,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1951,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1952,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P1953,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P1954,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P1955,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P1956,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P1957,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,600,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P1958,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,0,0,0,125,175,0,15000,125,175,0,300,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,83.33333333333333,116.66666666666667,0.0,200.0,0,0,300,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P1959,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P1960,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P1961,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,600,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P1962,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,600,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P1963,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P1964,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P1965,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P1966,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,600,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P1967,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal,0.0,400.0,0.0,400.0,0,0,100,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1968,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal,0.0,400.0,0.0,400.0,0,0,100,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1969,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal,0.0,400.0,0.0,400.0,0,0,100,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1970,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal,0.0,400.0,0.0,400.0,0,0,100,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1971,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal,0.0,400.0,0.0,400.0,0,0,100,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1972,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal,0.0,400.0,0.0,400.0,0,0,100,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1973,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal,0.0,400.0,0.0,400.0,0,0,100,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1974,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal,0.0,400.0,0.0,400.0,0,0,100,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1975,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal,0.0,400.0,0.0,400.0,0,0,100,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1976,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal,0.0,400.0,0.0,400.0,0,0,100,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1977,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal,0.0,400.0,0.0,400.0,0,0,100,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1978,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,200,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,0,0,200,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1979,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,200,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,0,0,200,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1980,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,200,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,0,0,200,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1981,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal,0.0,400.0,0.0,400.0,0,0,100,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1982,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal,0.0,400.0,0.0,400.0,0,0,100,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal
P1983,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000,10,0,308,318,0.5,Normal,Normal,Normal,0.0,150.0,0.0,140.0,0.0,500.0,Normal,20.0,0.0,616.0,636.0,0,0,318,Normal,20.0,20.0,20.0,Normal,,,,Normal,616.0,616.0,616.0,Normal
P1984,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000,10,0,308,318,0.5,Normal,Normal,Normal,0.0,150.0,0.0,140.0,0.0,500.0,Normal,20.0,0.0,616.0,636.0,0,0,318,Normal,20.0,20.0,20.0,Normal,,,,Normal,616.0,616.0,616.0,Normal
P1985,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000,10,0,308,318,0.5,Normal,Normal,Normal,0.0,150.0,0.0,140.0,0.0,500.0,Normal,20.0,0.0,616.0,636.0,0,0,318,Normal,20.0,20.0,20.0,Normal,,,,Normal,616.0,616.0,616.0,Normal
P1986,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000,10,0,308,318,0.5,Normal,Normal,Normal,0.0,150.0,0.0,140.0,0.0,500.0,Normal,20.0,0.0,616.0,636.0,0,0,318,Normal,20.0,20.0,20.0,Normal,,,,Normal,616.0,616.0,616.0,Normal
P1987,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000,10,0,308,318,0.5,Normal,Normal,Normal,0.0,150.0,0.0,140.0,0.0,500.0,Normal,20.0,0.0,616.0,636.0,0,0,318,Normal,20.0,20.0,20.0,Normal,,,,Normal,616.0,616.0,616.0,Normal
P1988,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000,10,0,308,318,0.5,Normal,Normal,Normal,0.0,150.0,0.0,140.0,0.0,500.0,Normal,20.0,0.0,616.0,636.0,0,0,318,Normal,20.0,20.0,20.0,Normal,,,,Normal,616.0,616.0,616.0,Normal
P1989,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,5,0,154,2500,5,0,154,159,0.25,Normal,Normal,Normal,0.0,75.0,0.0,70.0,0.0,250.0,Normal,20.0,0.0,616.0,636.0,0,0,159,Normal,20.0,20.0,20.0,Normal,,,,Normal,616.0,616.0,616.0,Normal
P1990,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000,10,0,308,318,0.5,Normal,Normal,Normal,0.0,150.0,0.0,140.0,0.0,500.0,Normal,20.0,0.0,616.0,636.0,0,0,318,Normal,20.0,20.0,20.0,Normal,,,,Normal,616.0,616.0,616.0,Normal
P1991,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal,0.0,860.0,0.0,860.0,0,0,430,Normal,,,,Normal,860.0,860.0,860.0,Normal,,,,Normal
P1992,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal,0.0,860.0,0.0,860.0,0,0,430,Normal,,,,Normal,860.0,860.0,860.0,Normal,,,,Normal
P1993,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,215,0,2500,0,215,0,215,0.25,Normal,Normal,Normal,0.0,62.5,0.0,215.0,0.0,250.0,Normal,0.0,860.0,0.0,860.0,0,0,215,Normal,,,,Normal,860.0,860.0,860.0,Normal,,,,Normal
P1994,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal,0.0,860.0,0.0,860.0,0,0,430,Normal,,,,Normal,860.0,860.0,860.0,Normal,,,,Normal
P1995,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,215,0,2500,0,215,0,215,0.25,Normal,Normal,Normal,0.0,62.5,0.0,215.0,0.0,250.0,Normal,0.0,860.0,0.0,860.0,0,0,215,Normal,,,,Normal,860.0,860.0,860.0,Normal,,,,Normal
P1996,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal,0.0,860.0,0.0,860.0,0,0,430,Normal,,,,Normal,860.0,860.0,860.0,Normal,,,,Normal
P1997,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal,0.0,860.0,0.0,860.0,0,0,430,Normal,,,,Normal,860.0,860.0,860.0,Normal,,,,Normal
P1998,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal,0.0,860.0,0.0,860.0,0,0,430,Normal,,,,Normal,860.0,860.0,860.0,Normal,,,,Normal
P1999,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal,0.0,860.0,0.0,860.0,0,0,430,Normal,,,,Normal,860.0,860.0,860.0,Normal,,,,Normal
P2000,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal,0.0,860.0,0.0,860.0,0,0,430,Normal,,,,Normal,860.0,860.0,860.0,Normal,,,,Normal
P2001,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,215,0,2500,0,215,0,215,0.25,Normal,Normal,Normal,0.0,62.5,0.0,215.0,0.0,250.0,Normal,0.0,860.0,0.0,860.0,0,0,215,Normal,,,,Normal,860.0,860.0,860.0,Normal,,,,Normal
P2002,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2003,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2004,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P2005,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P2006,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2007,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2008,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P2009,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P2010,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2011,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2012,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
