ID_Petani,Desa,Kelompok_Tani,Komoditas,Urea_MT1,NPK_MT1,Organik_MT1,Urea_MT2,NPK_MT2,Organik_MT2,Urea_MT3,NPK_MT3,Organik_MT3,Luas_Tanah_m2,Total_Urea,Total_NPK,Total_Organik,Total_Pupuk,Luas_Tanah_ha,Status_Urea,Status_NPK,Status_Organik,Jatah_Urea_Min,Jatah_Urea_Max,Jatah_NPK_Min,Jatah_NPK_Max,Jatah_Organik_Min,Jatah_Organik_Max,Final_Status
P2664,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2665,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2666,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2667,PATANE IV,MADUMA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P2668,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2669,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2670,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2671,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2672,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2673,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2674,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2675,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2676,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2677,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2678,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2679,PATANE IV,MADUMA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P2680,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2681,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2682,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2683,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2684,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2685,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2686,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,62,87,0,7500,187,262,0,449,0.75,Normal,Normal,Normal,0.0,187.5,0.0,262.5,0.0,750.0,Normal
P2687,PATANE IV,MADUMA,JAGUNG,0,0,0,225,315,0,0,0,0,9000,225,315,0,540,0.9,Normal,Normal,Normal,0.0,225.0,0.0,315.0,0.0,900.0,Normal
P2688,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2689,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2690,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2691,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2692,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2693,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2694,PATANE IV,MADUMA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P2695,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2696,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2697,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000,500,600,2000,3100,2.0,Normal,Normal,Normal,0.0,500.0,0.0,600.0,0.0,2000.0,Normal
P2698,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2699,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000,500,600,2000,3100,2.0,Normal,Normal,Normal,0.0,500.0,0.0,600.0,0.0,2000.0,Normal
P2700,PATANE IV,LBN.TINJOAN,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2701,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000,500,600,2000,3100,2.0,Normal,Normal,Normal,0.0,500.0,0.0,600.0,0.0,2000.0,Normal
P2702,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2703,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2704,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2705,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2706,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000,500,600,2000,3100,2.0,Normal,Normal,Normal,0.0,500.0,0.0,600.0,0.0,2000.0,Normal
P2707,PATANE IV,LBN.TINJOAN,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2708,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000,500,600,2000,3100,2.0,Normal,Normal,Normal,0.0,500.0,0.0,600.0,0.0,2000.0,Normal
P2709,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2710,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2711,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000,500,600,2000,3100,2.0,Normal,Normal,Normal,0.0,500.0,0.0,600.0,0.0,2000.0,Normal
P2712,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2713,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2714,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2715,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000,500,600,2000,3100,2.0,Normal,Normal,Normal,0.0,500.0,0.0,600.0,0.0,2000.0,Normal
P2716,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000,500,600,2000,3100,2.0,Normal,Normal,Normal,0.0,500.0,0.0,600.0,0.0,2000.0,Normal
P2717,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2718,PATANE IV,LBN.TINJOAN,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2719,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000,500,600,2000,3100,2.0,Normal,Normal,Normal,0.0,500.0,0.0,600.0,0.0,2000.0,Normal
P2720,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000,500,600,2000,3100,2.0,Normal,Normal,Normal,0.0,500.0,0.0,600.0,0.0,2000.0,Normal
P2721,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2722,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2723,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000,500,600,2000,3100,2.0,Normal,Normal,Normal,0.0,500.0,0.0,600.0,0.0,2000.0,Normal
P2724,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2725,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2726,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000,500,600,2000,3100,2.0,Normal,Normal,Normal,0.0,500.0,0.0,600.0,0.0,2000.0,Normal
P2727,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000,500,600,2000,3100,2.0,Normal,Normal,Normal,0.0,500.0,0.0,600.0,0.0,2000.0,Normal
P2728,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000,500,600,2000,3100,2.0,Normal,Normal,Normal,0.0,500.0,0.0,600.0,0.0,2000.0,Normal
P2729,PATANE IV,LBN.TINJOAN,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2730,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2731,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2732,PATANE IV,MADUMA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2733,PATANE IV,MADUMA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2734,PATANE IV,MADUMA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2735,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2736,PATANE IV,MADUMA,PADI,62,75,250,0,0,0,0,0,0,2500,62,75,250,387,0.25,Normal,Normal,Normal,0.0,62.5,0.0,75.0,0.0,250.0,Normal
P2737,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2738,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2739,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2740,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2741,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2742,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2743,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2744,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2745,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2746,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2747,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2748,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2749,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2750,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2751,PATANE IV,MADUMA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2752,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2753,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2754,PATANE IV,MADUMA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2755,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2756,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2757,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2758,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2759,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2760,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2761,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2762,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P2763,PATANE IV,MADUMA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P2764,PATANE IV,SIRAITURUK PASIR OK JAYA,BAWANG MERAH,0,53,0,0,0,0,0,0,0,1000,0,53,0,53,0.1,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
P2765,PATANE IV,SIRAITURUK PASIR OK JAYA,BAWANG MERAH,0,53,0,0,0,0,0,0,0,1000,0,53,0,53,0.1,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
P2766,PATANE IV,SIRAITURUK PASIR OK JAYA,BAWANG MERAH,0,263,0,0,0,0,0,0,0,5000,0,263,0,263,0.5,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
P2767,PATANE IV,SIRAITURUK PASIR OK JAYA,BAWANG MERAH,0,53,0,0,0,0,0,0,0,1000,0,53,0,53,0.1,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
P2768,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2769,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,187,262,0,0,0,0,7500,187,262,0,449,0.75,Normal,Normal,Normal,0.0,187.5,0.0,262.5,0.0,750.0,Normal
P2770,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,187,262,0,0,0,0,7500,187,262,0,449,0.75,Normal,Normal,Normal,0.0,187.5,0.0,262.5,0.0,750.0,Normal
P2771,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,187,262,0,0,0,0,7500,187,262,0,449,0.75,Normal,Normal,Normal,0.0,187.5,0.0,262.5,0.0,750.0,Normal
P2772,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,187,262,0,0,0,0,7500,187,262,0,449,0.75,Normal,Normal,Normal,0.0,187.5,0.0,262.5,0.0,750.0,Normal
P2773,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,187,262,0,0,0,0,7500,187,262,0,449,0.75,Normal,Normal,Normal,0.0,187.5,0.0,262.5,0.0,750.0,Normal
P2774,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,250,350,0,0,0,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2775,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2776,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2777,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2778,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2779,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2780,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2781,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2782,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,187,262,0,0,0,0,7500,187,262,0,449,0.75,Normal,Normal,Normal,0.0,187.5,0.0,262.5,0.0,750.0,Normal
P2783,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2784,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2785,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2786,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,187,262,0,0,0,0,7500,187,262,0,449,0.75,Normal,Normal,Normal,0.0,187.5,0.0,262.5,0.0,750.0,Normal
P2787,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,187,262,0,25,35,0,8500,212,297,0,509,0.85,Normal,Normal,Normal,0.0,212.5,0.0,297.5,0.0,850.0,Normal
P2788,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2789,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,62,87,0,7500,187,262,0,449,0.75,Normal,Normal,Normal,0.0,187.5,0.0,262.5,0.0,750.0,Normal
P2790,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2791,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2792,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2793,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2794,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2795,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2796,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2797,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P2798,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal
