ID_Petani,Desa,Kelompok_Tani,Komoditas,Urea_MT1,NPK_MT1,Organik_MT1,Urea_MT2,NPK_MT2,Organik_MT2,Urea_MT3,NPK_MT3,Organik_MT3,Luas_Tanah_m2,Total_Urea,Total_NPK,Total_Organik,Total_Pupuk,Luas_Tanah_ha,Status_Urea,Status_NPK,Status_Organik,Jatah_Urea_Min,Jatah_Urea_Max,Jatah_NPK_Min,Jatah_NPK_Max,Jatah_Organik_Min,Jatah_Organik_Max,Final_Status,Urea_per_ha,NPK_per_ha,Organik_per_ha,Total_per_ha,Total_MT1,Total_MT2,Total_MT3,Urea_Label,Urea_Median,Urea_Lower_Bound,Urea_Upper_Bound,NPK_Label,NPK_Median,NPK_Lower_Bound,NPK_Upper_Bound,Organik_Label,Organik_Median,Organik_Lower_Bound,Organik_Upper_Bound,Overall_Status,Anomaly_Prediction,Anomaly_Label,Anomaly_Score,Anomaly_Severity,Underuse_Statistik_Urea,Underuse_Statistik_NPK,Underuse_Statistik_Organik,Underuse_Statistik
P1727,PATANE II,RAWIT MERAH,JAGUNG,0,0,0,187,262,0,0,0,0,7500,187,262,0,449,0.75,Normal,Normal,Normal,0.0,187.5,0.0,262.5,0.0,750.0,Normal,249.33333333333334,349.3333333333333,0.0,598.6666666666666,0,449,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.31621412780981994,Anomali Ringan,False,False,False,False
P1728,PATANE II,RAWIT MERAH,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P1729,PATANE II,RAWIT MERAH,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P1730,PATANE II,RAWIT MERAH,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P1731,PATANE II,RAWIT MERAH,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P1732,PATANE II,RAWIT MERAH,JAGUNG,0,0,0,124,174,0,62,87,0,5000,186,261,0,447,0.5,Overuse,Overuse,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Overuse,372.0,522.0,0.0,894.0,0,298,149,Overuse,250.0,250.0,250.0,Overuse,350.0,350.0,350.0,Normal,,,,Overuse,-1,Anomali,0.556946020240109,Anomali Ringan,False,False,False,False
P1733,PATANE II,RAWIT MERAH,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P1734,PATANE II,RAWIT MERAH,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P1735,PATANE II,RAWIT MERAH,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P1736,PATANE II,RAWIT MERAH,JAGUNG,0,0,0,124,174,0,62,87,0,5000,186,261,0,447,0.5,Overuse,Overuse,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Overuse,372.0,522.0,0.0,894.0,0,298,149,Overuse,250.0,250.0,250.0,Overuse,350.0,350.0,350.0,Normal,,,,Overuse,-1,Anomali,0.556946020240109,Anomali Ringan,False,False,False,False
P1737,PATANE II,RAWIT MERAH,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1738,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1739,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1740,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1741,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1742,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1743,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1744,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1745,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1746,PATANE II,RAWIT MERAH,PADI,187,225,750,0,0,0,0,0,0,7500,187,225,750,1162,0.75,Normal,Normal,Normal,0.0,187.5,0.0,225.0,0.0,750.0,Normal,249.33333333333334,300.0,1000.0,1549.3333333333335,1162,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.41022389027510564,Anomali Ringan,True,False,False,True
P1747,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1748,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1749,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1750,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1751,PATANE II,RAWIT MERAH,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1752,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1753,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1754,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1755,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1756,PATANE II,RAWIT MERAH,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.2707238831305807,Normal,False,False,False,False
P1757,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1758,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1759,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1760,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1761,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1762,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1763,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1764,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1765,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1766,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1767,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1768,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1769,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1770,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1771,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1772,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1773,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1774,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1775,PATANE II,SAURDOT,CABAI,0,100,0,0,100,0,0,0,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal,0.0,400.0,0.0,400.0,100,100,0,Normal,,,,Normal,400.0,400.0,400.0,Normal,,,,Normal,-1,Anomali,0.6922075254073987,Anomali Ringan,False,False,False,False
P1776,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P1777,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P1778,PATANE II,SAURDOT,JAGUNG,0,0,0,250,350,0,125,175,0,10000,375,525,0,900,1.0,Overuse,Overuse,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Overuse,375.0,525.0,0.0,900.0,0,600,300,Overuse,250.0,250.0,250.0,Overuse,350.0,350.0,350.0,Normal,,,,Overuse,-1,Anomali,0.5618239474421394,Anomali Ringan,False,False,False,False
P1780,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P1781,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P1782,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P1783,PATANE II,SAURDOT,JAGUNG,0,0,0,250,350,0,125,175,0,10000,375,525,0,900,1.0,Overuse,Overuse,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Overuse,375.0,525.0,0.0,900.0,0,600,300,Overuse,250.0,250.0,250.0,Overuse,350.0,350.0,350.0,Normal,,,,Overuse,-1,Anomali,0.5618239474421394,Anomali Ringan,False,False,False,False
P1784,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P1785,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P1786,PATANE II,SAURDOT,JAGUNG,0,0,0,188,263,0,0,0,0,7500,188,263,0,451,0.75,Overuse,Overuse,Normal,0.0,187.5,0.0,262.5,0.0,750.0,Overuse,250.66666666666666,350.6666666666667,0.0,601.3333333333334,0,451,0,Overuse,250.0,250.0,250.0,Overuse,350.0,350.0,350.0,Normal,,,,Overuse,1,Normal,0.0658918564536124,Normal,False,False,False,False
P1787,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P1788,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P1789,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P1791,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P1792,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P1793,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P1794,PATANE II,SAURDOT,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P1795,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P1796,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P1797,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P1798,PATANE II,SAURDOT,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
