ID_Petani,Desa,Kelompok_Tani,Komoditas,Luas_Tanah_ha,Final_Status,Prioritas,Rekomendasi,Action_Plan
P2014,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2015,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2016,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2017,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.25,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2018,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2019,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.25,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2020,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2021,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2022,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.25,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2023,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.25,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2024,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2025,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2026,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2027,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2028,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2029,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2030,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2031,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2032,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2033,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2034,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.25,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2035,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2036,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2037,LUMBAN GURNING,SAHAT GABE,JAGUNG,0.25,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2038,LUMBAN GURNING,SAHAT GABE,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2039,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2040,LUMBAN GURNING,SAHAT GABE,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2041,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2042,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2043,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2044,LUMBAN GURNING,SAHAT GABE,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2045,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2046,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2047,LUMBAN GURNING,SAHAT GABE,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2048,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2049,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2050,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2051,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2052,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2053,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2054,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2055,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2056,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2057,LUMBAN GURNING,SAHAT GABE,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2058,LUMBAN GURNING,SAHAT GABE,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2059,LUMBAN GURNING,SAHAT GABE,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2060,LUMBAN GURNING,SAHAT GABE,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2061,LUMBAN GURNING,SAHAT GABE,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2062,LUMBAN GURNING,SAHAT GABE,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2063,LUMBAN GURNING,SAHAT GABE,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2064,LUMBAN GURNING,SAHAT GABE,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2065,LUMBAN GURNING,SAHAT GABE,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2066,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2067,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2068,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2069,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2070,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2071,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2072,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2073,LUMBAN GURNING,SAHAT GABE,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2074,LUMBAN GURNING,SAHAT GABE,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2075,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2076,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2077,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2078,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2079,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2080,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2081,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2082,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2083,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2084,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2085,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2086,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2087,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2088,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2089,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2090,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2091,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2092,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2093,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2094,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2095,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2096,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2097,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2098,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2099,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2100,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2101,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2102,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,1.0,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2103,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2104,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2105,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2106,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2107,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2108,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2109,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2110,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2111,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2112,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2113,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2114,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2115,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2116,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2117,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2118,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2119,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2120,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2121,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2122,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2123,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2124,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2125,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2126,LUMBAN GURNING,SAHATA SAOLOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2127,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2128,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2129,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2130,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2131,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2132,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2133,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2134,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2135,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.75,Normal,Sedang,⚠️ ANOMALI RINGAN: Pola perlu perhatian (ML Score: 0.55) | 📊 Intensitas sangat tinggi: 1548.0 kg/ha | 🎯 Cluster 9,"Periksa pola pemupukan, ada ketidakwajaran; Evaluasi efisiensi, kemungkinan boros"
P2136,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2137,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2138,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2139,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2140,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2141,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.75,Normal,Sedang,⚠️ ANOMALI RINGAN: Pola perlu perhatian (ML Score: 0.55) | 📊 Intensitas sangat tinggi: 1548.0 kg/ha | 🎯 Cluster 9,"Periksa pola pemupukan, ada ketidakwajaran; Evaluasi efisiensi, kemungkinan boros"
P2142,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2143,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2144,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2145,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2146,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2147,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2148,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2149,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2150,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2151,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2152,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2153,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2154,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2155,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2156,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2157,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2158,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2159,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2160,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2161,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2162,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2163,LUMBAN GURNING,SAHATA SAOLOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2164,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2165,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2166,LUMBAN GURNING,SAHATA SAOLOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
